logical subset	[24.          0.61954173  2.         -2.        ]
named musl	[23.          0.67560734  1.          0.        ]
the hypothetical construction	[19.          0.65548125  0.          0.        ]
a main lemma	[31.          0.62969876  1.          0.        ]
that role	[10.          0.58587388  0.          0.        ]
a deterministic fault	[14.         0.7313296  0.        -1.       ]
a deterministic fault - tolerant consensus protocol	[15.          0.71677503  0.          0.        ]
deterministic fault	[15.          0.72187008  0.         -2.        ]
an interesting consequence	[28.          0.60284478  0.          0.        ]
a natural counterpart	[23.          0.58963626  0.          0.        ]
calculus expressive	[8.         0.59076717 0.         0.        ]
previously hard	[10.          0.62581309  0.          0.        ]
the recursion equation	[9.         0.63882344 1.         0.        ]
an interleaving	[13.         0.6423159  0.         0.       ]
the ground instantiation	[20.          0.65931347  0.          0.        ]
achieve arc	[15.          0.58400779  0.          0.        ]
arc	[15.          0.58440413  0.         -1.        ]
sharing variables	[9.         0.66323233 1.         0.        ]
the purely implicational fragment	[15.          0.60458398  0.          0.        ]
purely implicational fragment	[14.          0.61884861  0.         -1.        ]
the minimal purely implicational logic	[29.          0.64699324  0.          0.        ]
minimal purely implicational logic	[26.          0.65759864  0.         -1.        ]
implicational logic	[27.          0.65685934  0.         -2.        ]
order logic interpreted	[15.          0.56645188  1.          0.        ]
the reality	[10.          0.60353912  1.          0.        ]
extend six kinds	[19.         0.6958865  0.         0.       ]
six	[19.          0.69736195  0.         -2.        ]
six kinds	[19.          0.69615293  0.         -1.        ]
failure - free paths	[6.         0.76110806 0.         0.        ]
quantified ctl	[17.          0.61850279  1.         -1.        ]
quantified ctl *	[17.          0.61865333  1.          0.        ]
many rewriting systems	[19.          0.62594683  1.          0.        ]
any ars	[11.          0.69048525  0.          0.        ]
the defined set	[34.          0.65140577  0.          0.        ]
the kripke semantics	[11.          0.63676514  0.          0.        ]
quantitative examples include algebras	[11.          0.71535415  0.          0.        ]
examined	[21.          0.65278248  2.          0.        ]
confronted	[21.          0.74000925  0.         -1.        ]
this phenomenon	[33.          0.65822241  1.          0.        ]
phenomenon	[33.          0.65998329  1.         -1.        ]
an immediate framework	[6.         0.81157938 0.         0.        ]
" algorithms	[14.          0.60755252  0.          0.        ]
a particularly successful redundancy property	[12.          0.67431811  0.          0.        ]
particularly successful redundancy property	[12.         0.6750299  0.        -1.       ]
successful redundancy property	[12.          0.67188103  0.         -2.        ]
test whether	[39.          0.61452946  4.          0.        ]
a special subclass	[13.          0.69232836  0.          0.        ]
this automata model	[13.          0.63026923  0.          0.        ]
call weak odta	[19.          0.61274905  0.          0.        ]
a tree - like partially ordered domain	[29.       0.63188  2.       0.     ]
like partially ordered domain	[29.          0.63096053  2.         -1.        ]
$ \phi$ as	[34.          0.67209158  0.          0.        ]
whole dc	[35.          0.66288406  2.         -1.        ]
whole dc and pdc formulas	[37.         0.6549143  2.         0.       ]
object - logic contexts	[7.         0.63820684 0.         0.        ]
proofs involving typing calculi	[8.         0.69387121 0.         0.        ]
typing calculi	[ 8.          0.69478492  0.         -1.        ]
a coalgebraic generalisation	[14.          0.60036615  1.          0.        ]
ladner 's propositional dynamic logic	[7.         0.61893564 1.         0.        ]
a predicate lifting \^i	[23.          0.70001491  2.          0.        ]
predicate lifting \^i	[25.          0.69564402  2.         -1.        ]
called formula graph	[29.          0.62279338  0.          0.        ]
graph compositions	[49.          0.61319587  0.          0.        ]
finding concurrency	[16.          0.65072273  1.          0.        ]
concurrency - related bugs	[16.          0.67293701  1.          0.        ]
related bugs	[15.          0.67609837  1.         -1.        ]
bugs	[15.          0.67535029  0.         -2.        ]
the abstraction technique	[32.          0.59802271  1.          0.        ]
compute probabilistic invariance	[44.          0.61956671  2.          0.        ]
a precise general version	[8.         0.66030239 2.         0.        ]
interaction "	[7.         0.77180455 1.         0.        ]
the generated $ \exists\forall$-constraint	[49.          0.62609572  1.          0.        ]
a constraint transformation	[18.          0.64574987  1.          0.        ]
an affine - linear ranking function	[48.        0.635138  2.        0.      ]
\emph{non - interference	[16.          0.73517276  0.         -1.        ]
\emph{non - interference theorems	[16.          0.73769475  0.          0.        ]
a bounded signal temporal logic	[8.         0.68913598 0.         0.        ]
up - time percentages	[24.          0.71915565  1.          0.        ]
the { \pi}oco relation	[17.          0.66904996  1.          0.        ]
\pi}oco relation	[17.          0.66874634  1.         -1.        ]
the advantage	[11.         0.6240298  0.         0.       ]
unlike hott	[28.          0.64642334  1.          0.        ]
cutoff theorems	[13.          0.63142683  0.          0.        ]
parameterized networks of timed automata	[18.          0.68951553  0.          0.        ]
universally verify software systems	[15.          0.66895378  1.          0.        ]
including concurrency	[9.         0.65178147 0.         0.        ]
ought	[6.         0.68055617 0.         0.        ]
concretely	[11.          0.56786032  0.          0.        ]
just asynchronous interactions	[13.          0.60952844  0.          0.        ]
milner logic without negation	[18.          0.60117789  0.          0.        ]
the covariant - contravariant simulation preorder	[13.          0.66535842  0.          0.        ]
contravariant simulation	[18.          0.64479789  1.         -2.        ]
conceptually captured	[5.        0.6965175 0.        0.       ]
the argumentation perspective	[24.          0.58896382  0.          0.        ]
transfer semantics	[22.          0.64512567  1.          0.        ]
a restricted use	[11.          0.67349613  0.          0.        ]
restricted use	[12.          0.66436264  0.         -1.        ]
logic including	[8.         0.78365558 0.         0.        ]
still decidable	[9.        0.7115956 0.        0.       ]
systematic approach	[14.          0.67835877  1.         -1.        ]
systematic approach exists	[14.          0.67809039  1.          0.        ]
this failure	[10.          0.64759437  2.          0.        ]
a well - established result	[4.         0.65334085 0.         0.        ]
established result	[ 4.          0.65420225  0.         -1.        ]
the policy statements	[47.          0.64294483  1.          0.        ]
a principal	[46.          0.70931489  1.          0.        ]
fully formalised	[11.          0.65539858  0.          0.        ]
making mmt	[46.          0.63060748  1.          0.        ]
mmt - based mkm services	[48.          0.63699874  1.          0.        ]
based mkm services easy	[48.          0.63492963  1.          0.        ]
mkm services	[48.          0.63472961  1.         -2.        ]
consider crpdl	[7.         0.59994762 0.         0.        ]
